Id,Name,LastOrderAmount,LastPurchasedPrice,Category,PurchasedUnit,Count,CountUnit,Conversion,RecipeUnit,RecipeUnitConversion,Yield,LastPurchasedDate,LastVendorId
6,Heavy Cream,3,5.99,Dairy,1/2 Gallon,3,1/2 GALLON,1,CUP,48,1,,6
9,Whole Milk,23,4.99,Dairy,2 GALLON,21,GALLON,2,CUP,16,100,,6
