Id,Name,LastPurchasedPrice,Conversion,PurchasedUnit,Category,Count,CountUnit,RecipeUnit,RecipeUnitConversion,Yield,LastOrderAmount,LastPurchasedDate,LastVendorId
9,Whole Milk,5.49,2,2 GALLON,Dairy,16,GALLON,CUP,16,100,26,11/9/2017 12:00:00 AM,6
