Id,Name,LastPurchasedPrice,Conversion,PurchasedUnit,Category,Count,CountUnit,RecipeUnit,RecipeUnitConversion,Yield,LastOrderAmount,LastPurchasedDate,LastVendorId
0,Mozzarella,69.75,6,CASE 30lb,Dairy,3,5lb BAG,OZ-wt,480,1,1,6/7/2017 12:00:00 AM,0
0,Mozzarella,69.75,6,CASE 30lb,Dairy,3,5lb BAG,OZ-wt,480,1,1,6/7/2017 12:00:00 AM,0
1,Cheddar,47,4,CASE 20lb,Dairy,8,5lb BAG,OZ-wt,320,1,2,6/7/2017 12:00:00 AM,0
1,Cheddar,47,4,CASE 20lb,Dairy,8,5lb BAG,OZ-wt,320,1,2,6/7/2017 12:00:00 AM,0
2,Pepper Jack,45.55,4,CASE 20lb,Dairy,4,5lb BAG,OZ-wt,320,1,1,6/7/2017 12:00:00 AM,0
2,Pepper Jack,45.55,4,CASE 20lb,Dairy,4,5lb BAG,OZ-wt,320,1,1,6/7/2017 12:00:00 AM,0
4,Butter,81.25,30,CASE 30lb,Dairy,26,1lb,OZ-wt,480,1,1,6/7/2017 12:00:00 AM,0
4,Butter,81.25,30,CASE 30lb,Dairy,26,1lb,OZ-wt,480,1,1,6/7/2017 12:00:00 AM,0
8,Eggs,17.5,6,15 DOZEN,Dairy,5,TRAY,EA,180,95,1,6/7/2017 12:00:00 AM,0
8,Eggs,17.5,6,15 DOZEN,Dairy,5,TRAY,EA,180,95,1,6/7/2017 12:00:00 AM,0
11,Pesto,106,2,2/22lb,Dairy,1,BAG,OZ-wt,4,970000,1,6/7/2017 12:00:00 AM,0
11,Pesto,106,2,2/22lb,Dairy,1,BAG,OZ-wt,4,970000,1,6/7/2017 12:00:00 AM,0
13,Pizza Sauce,20.95,6,6# CANS,Grocery,8,CAN,EA,6,100,1,6/7/2017 12:00:00 AM,0
13,Pizza Sauce,20.95,6,6# CANS,Grocery,8,CAN,EA,6,100,1,6/7/2017 12:00:00 AM,0
14,Stewed Tomatoes,14.97,6,6# CANS,Grocery,5,CAN,EA,6,100,1,6/7/2017 12:00:00 AM,0
14,Stewed Tomatoes,14.97,6,6# CANS,Grocery,5,CAN,EA,6,100,1,6/7/2017 12:00:00 AM,0
23,Roasted Bell Peppers,37.44,6,6# CANS,Grocery,12,CAN,OZ-wt,360,98,1,6/7/2017 12:00:00 AM,0
23,Roasted Bell Peppers,37.44,6,6# CANS,Grocery,12,CAN,OZ-wt,360,98,1,6/7/2017 12:00:00 AM,0
25,Tomato Juice,15.79,12,12x48oz CANS,Grocery,14,CAN,EA,12,100,3,6/7/2017 12:00:00 AM,0
25,Tomato Juice,15.79,12,12x48oz CANS,Grocery,14,CAN,EA,12,100,3,6/7/2017 12:00:00 AM,0
34,Canola Oil,23.17,1,35lb JUG,Grocery,1.2,JUG,OZ-wt,800,99,1,6/7/2017 12:00:00 AM,0
34,Canola Oil,23.17,1,35lb JUG,Grocery,1.2,JUG,OZ-wt,800,99,1,6/7/2017 12:00:00 AM,0
44,Thyme,31.1,16,1lb,Herbs,54.6,OZ-wt,TBL,243.81,100,1,6/7/2017 12:00:00 AM,0
44,Thyme,31.1,16,1lb,Herbs,54.6,OZ-wt,TBL,243.81,100,1,6/7/2017 12:00:00 AM,0
54,Yellow Onions,16.59,1,50lb,Produce,0,BAG,OZ-wt,800,85,3,6/7/2017 12:00:00 AM,0
54,Yellow Onions,16.59,1,50lb,Produce,0,BAG,OZ-wt,800,85,3,6/7/2017 12:00:00 AM,0
56,Potatoes,11.3,1,50lb,Produce,1.2,1/2 CASE,OZ-wt,800,850000,1,6/7/2017 12:00:00 AM,0
56,Potatoes,11.3,1,50lb,Produce,1.2,1/2 CASE,OZ-wt,800,850000,1,6/7/2017 12:00:00 AM,0
57,Spinach,15.75,4,4x2.5lb,Produce,0,BAG,OZ-wt,160,99,2,6/7/2017 12:00:00 AM,0
57,Spinach,15.75,4,4x2.5lb,Produce,0,BAG,OZ-wt,160,99,2,6/7/2017 12:00:00 AM,0
58,Mixed Greens,5.99,1,3lb,Produce,1,BAG,OZ-wt,48,9800,1,6/7/2017 12:00:00 AM,0
58,Mixed Greens,5.99,1,3lb,Produce,1,BAG,OZ-wt,48,9800,1,6/7/2017 12:00:00 AM,0
59,Mushrooms,18,1,10lb CASE,Produce,0,FLAT,OZ-wt,160,95,4,6/7/2017 12:00:00 AM,0
59,Mushrooms,18,1,10lb CASE,Produce,0,FLAT,OZ-wt,160,95,4,6/7/2017 12:00:00 AM,0
61,Tomatoes,12.75,1,25lb,Produce,0.2,CASE,OZ-wt,400,97,1,6/7/2017 12:00:00 AM,0
61,Tomatoes,12.75,1,25lb,Produce,0.2,CASE,OZ-wt,400,97,1,6/7/2017 12:00:00 AM,0
62,Avocado,48.5,60,60 COUNT,Produce,60,EACH,EA,24,10000,0,6/7/2017 12:00:00 AM,0
62,Avocado,48.5,60,60 COUNT,Produce,60,EACH,EA,24,10000,0,6/7/2017 12:00:00 AM,0
64,Fresh Basil,8.3,1,1lb,Produce,2,BAG,OZ-wt,16,65,1,6/7/2017 12:00:00 AM,0
64,Fresh Basil,8.3,1,1lb,Produce,2,BAG,OZ-wt,16,65,1,6/7/2017 12:00:00 AM,0
66,Pineapple,16.99,6,6 COUNT,Produce,5,EACH,OZ-wt,44,100,1,6/7/2017 12:00:00 AM,0
66,Pineapple,16.99,6,6 COUNT,Produce,5,EACH,OZ-wt,44,100,1,6/7/2017 12:00:00 AM,0
71,Garlic Peeled,18,1,5lbs,Produce,0,JAR,OZ-wt,114.29,98,1,6/7/2017 12:00:00 AM,0
71,Garlic Peeled,18,1,5lbs,Produce,0,JAR,OZ-wt,114.29,98,1,6/7/2017 12:00:00 AM,0
72,Chicken Breast,76.55,1,40lb CASE,Poultry,2,CASE,OZ-wt,640,85,3,6/7/2017 12:00:00 AM,0
72,Chicken Breast,76.55,1,40lb CASE,Poultry,2,CASE,OZ-wt,640,85,3,6/7/2017 12:00:00 AM,0
74,Italian Sausage,45.5,4,20lb CASE,Meats,12.5,BAG,OZ-wt,160,91,2,6/7/2017 12:00:00 AM,0
74,Italian Sausage,45.5,4,20lb CASE,Meats,12.5,BAG,OZ-wt,160,91,2,6/7/2017 12:00:00 AM,0
75,Bacon Bits,51.32,2,10lb CASE,Meats,4,BAG,OZ-wt,160,100,2,6/7/2017 12:00:00 AM,0
75,Bacon Bits,51.32,2,10lb CASE,Meats,4,BAG,OZ-wt,160,100,2,6/7/2017 12:00:00 AM,0
