Id,Date,GrossSales,SalesForecast,BreadDescDBString
114,9/5/2017 12:00:00 AM,1135.84,1200,Name=Sourdough;BeginInventory=64;Delivery=136;Backup=32;FreezerCount=0;ParFactor=10.57644;Id=-1|Name=Whole Wheat;BeginInventory=16;FreezerCount=24;Delivery=32;Backup=16;ParFactor=41.4887;Id=-1
115,9/6/2017 12:00:00 AM,901.69,1100,Name=Sourdough;BeginInventory=40;FreezerCount=48;Delivery=88;Backup=32;ParFactor=10.57644;Id=-1|Name=Whole Wheat;BeginInventory=16;FreezerCount=24;Delivery=16;Backup=16;ParFactor=41.4887;Id=-1
116,9/7/2017 12:00:00 AM,1238.27,1350,Name=Sourdough;BeginInventory=56;FreezerCount=48;Delivery=116;Backup=32;ParFactor=10.57644;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=24;Delivery=16;Backup=16;ParFactor=41.4887;Id=-1
117,9/8/2017 12:00:00 AM,1213.99,1600,Name=Sourdough;BeginInventory=56;FreezerCount=116;Delivery=12;Backup=32;ParFactor=10.57644;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=16;ParFactor=41.4887;Id=-1
118,9/9/2017 12:00:00 AM,1386.65,1400,Name=Sourdough;BeginInventory=64;FreezerCount=48;Delivery=104;Backup=32;ParFactor=10.57644;Id=-1|Name=Whole Wheat;BeginInventory=32;FreezerCount=8;Delivery=24;Backup=16;ParFactor=41.4887;Id=-1
119,9/10/2017 12:00:00 AM,1726.96,1400,Name=Sourdough;BeginInventory=48;FreezerCount=48;Delivery=112;Backup=32;ParFactor=10.57644;Id=-1|Name=Whole Wheat;BeginInventory=24;FreezerCount=8;Delivery=24;Backup=16;ParFactor=41.4887;Id=-1
120,9/11/2017 12:00:00 AM,1092.04,1200,Name=Sourdough;BeginInventory=0;FreezerCount=48;Delivery=88;Backup=48;ParFactor=10.94366;Id=-1|Name=Whole Wheat;BeginInventory=8;FreezerCount=8;Delivery=24;Backup=24;ParFactor=42.81914;Id=-1
121,9/12/2017 12:00:00 AM,1072.17,1100,Name=Sourdough;BeginInventory=48;FreezerCount=0;Delivery=160;Backup=48;ParFactor=10.94366;Id=-1|Name=Whole Wheat;BeginInventory=8;FreezerCount=0;Delivery=32;Backup=24;ParFactor=42.81914;Id=-1
122,9/13/2017 12:00:00 AM,1133.91,1100,Name=Sourdough;BeginInventory=56;FreezerCount=48;Delivery=88;Backup=48;ParFactor=10.94366;Id=-1|Name=Whole Wheat;BeginInventory=16;FreezerCount=0;Delivery=40;Backup=24;ParFactor=42.81914;Id=-1
123,9/14/2017 12:00:00 AM,1652.51,1250,Name=Sourdough;BeginInventory=48;FreezerCount=48;Delivery=80;Backup=48;ParFactor=10.94366;Id=-1|Name=Whole Wheat;BeginInventory=32;FreezerCount=0;Delivery=24;Backup=24;ParFactor=42.81914;Id=-1
124,9/15/2017 12:00:00 AM,1527.23,1600,Name=Sourdough;BeginInventory=16;FreezerCount=24;Delivery=168;Backup=48;ParFactor=10.94366;Id=-1|Name=Whole Wheat;BeginInventory=16;FreezerCount=0;Delivery=40;Backup=24;ParFactor=42.81914;Id=-1
125,9/16/2017 12:00:00 AM,1661.16,1800,Name=Sourdough;BeginInventory=32;FreezerCount=24;Delivery=184;Backup=48;ParFactor=10.94366;Id=-1|Name=Whole Wheat;BeginInventory=24;FreezerCount=0;Delivery=64;Backup=24;ParFactor=42.81914;Id=-1
126,9/17/2017 12:00:00 AM,1194.72,2200,Name=Sourdough;BeginInventory=64;FreezerCount=24;Delivery=200;Backup=48;ParFactor=10.72022;Id=-1|Name=Whole Wheat;BeginInventory=48;FreezerCount=0;Delivery=16;Backup=24;ParFactor=42.69302;Id=-1
127,10/9/2017 12:00:00 AM,1493.6,1800,Name=Sourdough;BeginInventory=64;FreezerCount=64;Delivery=128;Backup=48;ParFactor=9.914596;Id=-1|Name=Whole Wheat;BeginInventory=40;FreezerCount=8;Delivery=8;Backup=16;ParFactor=45.47838;Id=-1
128,10/10/2017 12:00:00 AM,2104.62,1500,Name=Sourdough;BeginInventory=80;FreezerCount=64;Delivery=160;Backup=48;ParFactor=9.914596;Id=-1|Name=Whole Wheat;BeginInventory=24;FreezerCount=8;Delivery=40;Backup=16;ParFactor=45.47838;Id=-1
129,10/11/2017 12:00:00 AM,1972.45,1600,Name=Sourdough;BeginInventory=40;FreezerCount=64;Delivery=88;Backup=48;ParFactor=9.914596;Id=-1|Name=Whole Wheat;BeginInventory=24;FreezerCount=8;Delivery=16;Backup=16;ParFactor=45.47838;Id=-1
130,10/12/2017 12:00:00 AM,2203.49,2100,Name=Sourdough;BeginInventory=8;FreezerCount=0;Delivery=240;Backup=48;ParFactor=9.914596;Id=-1|Name=Whole Wheat;BeginInventory=8;FreezerCount=0;Delivery=48;Backup=16;ParFactor=45.47838;Id=-1
131,10/13/2017 12:00:00 AM,3197.56,3200,Name=Sourdough;BeginInventory=64;FreezerCount=0;Delivery=264;Backup=48;ParFactor=9.914596;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=88;Backup=16;ParFactor=45.47838;Id=-1
132,10/14/2017 12:00:00 AM,4869.27,3500,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=456;Backup=48;ParFactor=9.914596;Id=-1|Name=Whole Wheat;BeginInventory=8;FreezerCount=0;Delivery=112;Backup=16;ParFactor=45.47838;Id=-1
133,10/15/2017 12:00:00 AM,3365.31,3200,Name=Sourdough;BeginInventory=32;FreezerCount=0;Delivery=320;Backup=48;ParFactor=9.914596;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=24;Delivery=56;Backup=16;ParFactor=45.47838;Id=-1
134,9/18/2017 12:00:00 AM,1264.26,1200,Name=Sourdough;BeginInventory=80;FreezerCount=24;Delivery=120;Backup=48;ParFactor=10.08191;Id=-1|Name=Whole Wheat;BeginInventory=24;FreezerCount=0;Delivery=48;Backup=16;ParFactor=38.76197;Id=-1
135,9/19/2017 12:00:00 AM,1231.2,1200,Name=Sourdough;BeginInventory=64;FreezerCount=48;Delivery=144;Backup=48;ParFactor=10.08191;Id=-1|Name=Whole Wheat;BeginInventory=24;FreezerCount=16;Delivery=40;Backup=16;ParFactor=38.76197;Id=-1
136,9/20/2017 12:00:00 AM,1085.25,1200,Name=Sourdough;BeginInventory=64;FreezerCount=80;Delivery=56;Backup=48;ParFactor=10.08191;Id=-1|Name=Whole Wheat;BeginInventory=24;FreezerCount=16;Delivery=8;Backup=16;ParFactor=38.76197;Id=-1
137,9/21/2017 12:00:00 AM,1329.78,1500,Name=Sourdough;BeginInventory=48;FreezerCount=56;Delivery=136;Backup=48;ParFactor=10.08191;Id=-1|Name=Whole Wheat;BeginInventory=8;FreezerCount=16;Delivery=48;Backup=16;ParFactor=38.76197;Id=-1
138,9/22/2017 12:00:00 AM,1879.36,2200,Name=Sourdough;BeginInventory=48;FreezerCount=56;Delivery=168;Backup=48;ParFactor=10.08191;Id=-1|Name=Whole Wheat;BeginInventory=32;FreezerCount=16;Delivery=40;Backup=16;ParFactor=38.76197;Id=-1
139,9/23/2017 12:00:00 AM,3715.94,3500,Name=Sourdough;BeginInventory=80;FreezerCount=8;Delivery=368;Backup=48;ParFactor=10.08191;Id=-1|Name=Whole Wheat;BeginInventory=24;FreezerCount=16;Delivery=112;Backup=16;ParFactor=38.76197;Id=-1
140,9/24/2017 12:00:00 AM,3512.85,3000,Name=Sourdough;BeginInventory=64;FreezerCount=56;Delivery=360;Backup=48;ParFactor=10.08191;Id=-1|Name=Whole Wheat;BeginInventory=32;FreezerCount=56;Delivery=64;Backup=16;ParFactor=38.76197;Id=-1
141,9/25/2017 12:00:00 AM,2098.85,2200,Name=Sourdough;BeginInventory=88;FreezerCount=36;Delivery=180;Backup=48;ParFactor=10.23121;Id=-1|Name=Whole Wheat;BeginInventory=32;FreezerCount=32;Delivery=24;Backup=16;ParFactor=42.66827;Id=-1
142,9/26/2017 12:00:00 AM,2475.27,2200,Name=Sourdough;BeginInventory=72;FreezerCount=56;Delivery=216;Backup=48;ParFactor=10.23121;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=56;Delivery=48;Backup=16;ParFactor=42.66827;Id=-1
143,9/27/2017 12:00:00 AM,2513.03,2500,Name=Sourdough;BeginInventory=72;FreezerCount=48;Delivery=200;Backup=48;ParFactor=10.23121;Id=-1|Name=Whole Wheat;BeginInventory=16;FreezerCount=8;Delivery=40;Backup=16;ParFactor=42.66827;Id=-1
144,9/28/2017 12:00:00 AM,2269.28,2500,Name=Sourdough;BeginInventory=40;FreezerCount=56;Delivery=240;Backup=48;ParFactor=10.23121;Id=-1|Name=Whole Wheat;BeginInventory=24;FreezerCount=32;Delivery=72;Backup=16;ParFactor=42.66827;Id=-1
145,9/29/2017 12:00:00 AM,2652.23,3000,Name=Sourdough;BeginInventory=48;FreezerCount=48;Delivery=224;Backup=48;ParFactor=10.23121;Id=-1|Name=Whole Wheat;BeginInventory=56;FreezerCount=32;Delivery=32;Backup=16;ParFactor=42.66827;Id=-1
146,9/30/2017 12:00:00 AM,3595.76,3500,Name=Sourdough;BeginInventory=24;FreezerCount=16;Delivery=384;Backup=48;ParFactor=10.23121;Id=-1|Name=Whole Wheat;BeginInventory=32;FreezerCount=32;Delivery=68;Backup=16;ParFactor=42.66827;Id=-1
147,10/1/2017 12:00:00 AM,3241.77,3200,Name=Sourdough;BeginInventory=8;FreezerCount=64;Delivery=336;Backup=48;ParFactor=10.23121;Id=-1|Name=Whole Wheat;BeginInventory=32;FreezerCount=32;Delivery=56;Backup=16;ParFactor=42.66827;Id=-1
148,10/2/2017 12:00:00 AM,1574.13,2000,Name=Sourdough;BeginInventory=64;FreezerCount=64;Delivery=184;Backup=48;ParFactor=10.08786;Id=-1|Name=Whole Wheat;BeginInventory=24;FreezerCount=32;Delivery=24;Backup=16;ParFactor=43.62385;Id=-1
149,10/3/2017 12:00:00 AM,1782.51,1600,Name=Sourdough;BeginInventory=136;FreezerCount=64;Delivery=112;Backup=48;ParFactor=10.08786;Id=-1|Name=Whole Wheat;BeginInventory=46;FreezerCount=32;Delivery=24;Backup=16;ParFactor=43.62385;Id=-1
150,10/4/2017 12:00:00 AM,1970.7,1500,Name=Sourdough;BeginInventory=88;FreezerCount=64;Delivery=64;Backup=48;ParFactor=10.08786;Id=-1|Name=Whole Wheat;BeginInventory=24;FreezerCount=16;Delivery=0;Backup=16;ParFactor=43.62385;Id=-1
151,10/5/2017 12:00:00 AM,2142.87,2000,Name=Sourdough;BeginInventory=8;FreezerCount=40;Delivery=232;Backup=48;ParFactor=10.08786;Id=-1|Name=Whole Wheat;BeginInventory=8;FreezerCount=8;Delivery=40;Backup=16;ParFactor=43.62385;Id=-1
152,10/6/2017 12:00:00 AM,2877.81,3200,Name=Sourdough;BeginInventory=40;FreezerCount=40;Delivery=324;Backup=48;ParFactor=10.08786;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=88;Backup=16;ParFactor=43.62385;Id=-1
153,10/7/2017 12:00:00 AM,3809.58,3500,Name=Sourdough;BeginInventory=80;FreezerCount=40;Delivery=312;Backup=48;ParFactor=10.08786;Id=-1|Name=Whole Wheat;BeginInventory=16;FreezerCount=0;Delivery=88;Backup=16;ParFactor=43.62385;Id=-1
154,10/8/2017 12:00:00 AM,1547.52,3000,Name=Sourdough;BeginInventory=32;FreezerCount=40;Delivery=360;Backup=48;ParFactor=10.08786;Id=-1|Name=Whole Wheat;BeginInventory=40;FreezerCount=0;Delivery=88;Backup=16;ParFactor=43.62385;Id=-1
155,10/16/2017 12:00:00 AM,1525.51,2000,Name=Sourdough;BeginInventory=24;FreezerCount=0;Delivery=264;Backup=48;ParFactor=9.664856;Id=-1|Name=Whole Wheat;BeginInventory=8;FreezerCount=0;Delivery=48;Backup=16;ParFactor=43.54817;Id=-1
156,10/17/2017 12:00:00 AM,1547.38,1600,Name=Sourdough;BeginInventory=184;FreezerCount=0;Delivery=160;Backup=48;ParFactor=9.664856;Id=-1|Name=Whole Wheat;BeginInventory=16;FreezerCount=0;Delivery=48;Backup=16;ParFactor=43.54817;Id=-1
157,10/18/2017 12:00:00 AM,1644,1500,Name=Sourdough;BeginInventory=96;FreezerCount=96;Delivery=56;Backup=48;ParFactor=9.664856;Id=-1|Name=Whole Wheat;BeginInventory=32;FreezerCount=8;Delivery=32;Backup=16;ParFactor=43.54817;Id=-1
158,10/19/2017 12:00:00 AM,2058.18,2000,Name=Sourdough;BeginInventory=40;FreezerCount=64;Delivery=184;Backup=48;ParFactor=9.664856;Id=-1|Name=Whole Wheat;BeginInventory=40;FreezerCount=8;Delivery=32;Backup=16;ParFactor=43.54817;Id=-1
159,10/20/2017 12:00:00 AM,3113.07,3200,Name=Sourdough;BeginInventory=40;FreezerCount=64;Delivery=300;Backup=48;ParFactor=9.664856;Id=-1|Name=Whole Wheat;BeginInventory=32;FreezerCount=8;Delivery=64;Backup=16;ParFactor=43.54817;Id=-1
160,10/21/2017 12:00:00 AM,3990.97,4200,Name=Sourdough;BeginInventory=24;FreezerCount=64;Delivery=392;Backup=48;ParFactor=9.664856;Id=-1|Name=Whole Wheat;BeginInventory=16;FreezerCount=8;Delivery=72;Backup=16;ParFactor=43.54817;Id=-1
161,10/22/2017 12:00:00 AM,3018.71,3000,Name=Sourdough;BeginInventory=40;FreezerCount=64;Delivery=352;Backup=48;ParFactor=9.664856;Id=-1|Name=Whole Wheat;BeginInventory=8;FreezerCount=8;Delivery=96;Backup=16;ParFactor=43.54817;Id=-1
162,10/23/2017 12:00:00 AM,1465.93,1500,Name=Sourdough;BeginInventory=112;FreezerCount=72;Delivery=88;Backup=48;ParFactor=10.44314;Id=-1|Name=Whole Wheat;BeginInventory=24;FreezerCount=32;Delivery=16;Backup=16;ParFactor=47.75481;Id=-1
163,10/24/2017 12:00:00 AM,1595.08,1500,Name=Sourdough;BeginInventory=72;Delivery=120;Backup=48;FreezerCount=96;ParFactor=10.44314;Id=-1|Name=Whole Wheat;BeginInventory=24;FreezerCount=32;Delivery=8;Backup=16;ParFactor=47.75481;Id=-1
164,10/25/2017 12:00:00 AM,1626.03,1700,Name=Sourdough;BeginInventory=48;FreezerCount=96;Delivery=88;Backup=48;ParFactor=10.44314;Id=-1|Name=Whole Wheat;BeginInventory=16;FreezerCount=0;Delivery=24;Backup=16;ParFactor=47.75481;Id=-1
165,10/26/2017 12:00:00 AM,2180.2,2000,Name=Sourdough;BeginInventory=40;FreezerCount=32;Delivery=224;Backup=48;ParFactor=10.44314;Id=-1|Name=Whole Wheat;BeginInventory=16;FreezerCount=0;Delivery=64;Backup=16;ParFactor=47.75481;Id=-1
166,10/27/2017 12:00:00 AM,2690.27,3500,Name=Sourdough;BeginInventory=56;FreezerCount=32;Delivery=360;Backup=48;ParFactor=10.44314;Id=-1|Name=Whole Wheat;BeginInventory=32;FreezerCount=0;Delivery=64;Backup=16;ParFactor=47.75481;Id=-1
167,10/28/2017 12:00:00 AM,2849.31,3800,Name=Sourdough;BeginInventory=120;FreezerCount=16;Delivery=360;Backup=48;ParFactor=10.44314;Id=-1|Name=Whole Wheat;BeginInventory=56;FreezerCount=0;Delivery=88;Backup=0;ParFactor=47.75481;Id=-1
168,10/29/2017 12:00:00 AM,3656.98,2600,Name=Sourdough;BeginInventory=72;FreezerCount=128;Delivery=176;Backup=48;ParFactor=10.44314;Id=-1|Name=Whole Wheat;BeginInventory=56;FreezerCount=56;Delivery=0;Backup=0;ParFactor=47.75481;Id=-1
169,10/30/2017 12:00:00 AM,1657.84,1650,Name=Sourdough;BeginInventory=32;FreezerCount=64;Delivery=136;Backup=48;ParFactor=10.21169;Id=-1|Name=Whole Wheat;BeginInventory=40;FreezerCount=0;Delivery=0;Backup=16;ParFactor=45.38358;Id=-1
170,10/31/2017 12:00:00 AM,1574.4,1700,Name=Sourdough;BeginInventory=16;FreezerCount=64;Delivery=176;Backup=0;ParFactor=10.21169;Id=-1|Name=Whole Wheat;BeginInventory=8;FreezerCount=0;Delivery=48;Backup=16;ParFactor=45.38358;Id=-1
171,11/1/2017 12:00:00 AM,2112.03,1600,Name=Sourdough;BeginInventory=36;FreezerCount=64;Delivery=98;Backup=0;ParFactor=10.21169;Id=-1|Name=Whole Wheat;BeginInventory=16;FreezerCount=0;Delivery=40;Backup=16;ParFactor=45.38358;Id=-1
172,11/2/2017 12:00:00 AM,2294.51,2200,Name=Sourdough;BeginInventory=8;FreezerCount=8;Delivery=208;Backup=0;ParFactor=10.21169;Id=-1|Name=Whole Wheat;BeginInventory=8;FreezerCount=8;Delivery=64;Backup=16;ParFactor=45.38358;Id=-1
173,11/3/2017 12:00:00 AM,3649.3,3500,Name=Sourdough;BeginInventory=8;FreezerCount=16;Delivery=400;Backup=0;ParFactor=10.21169;Id=-1|Name=Whole Wheat;BeginInventory=32;FreezerCount=0;Delivery=72;Backup=16;ParFactor=45.38358;Id=-1
174,11/4/2017 12:00:00 AM,4532.89,4400,Name=Sourdough;BeginInventory=40;FreezerCount=16;Delivery=400;Backup=0;ParFactor=10.21169;Id=-1|Name=Whole Wheat;BeginInventory=24;FreezerCount=0;Delivery=112;Backup=16;ParFactor=45.38358;Id=-1
175,11/5/2017 12:00:00 AM,3227.16,3500,Name=Sourdough;BeginInventory=0;FreezerCount=16;Delivery=408;Backup=0;ParFactor=10.21169;Id=-1|Name=Whole Wheat;BeginInventory=48;FreezerCount=0;Delivery=56;Backup=16;ParFactor=45.38358;Id=-1
176,11/6/2017 12:00:00 AM,0,1700,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=10.02134;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=44.88622;Id=-1
177,11/7/2017 12:00:00 AM,0,0,
178,11/8/2017 12:00:00 AM,0,0,
179,11/9/2017 12:00:00 AM,0,0,
180,11/10/2017 12:00:00 AM,0,0,
181,11/11/2017 12:00:00 AM,0,0,
182,11/12/2017 12:00:00 AM,0,0,
183,11/6/2017 12:00:00 AM,0,1700,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=10.02134;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=44.88622;Id=-1
184,11/7/2017 12:00:00 AM,0,0,
185,11/8/2017 12:00:00 AM,0,0,
186,11/9/2017 12:00:00 AM,0,0,
187,11/10/2017 12:00:00 AM,0,0,
188,11/11/2017 12:00:00 AM,0,0,
189,11/12/2017 12:00:00 AM,0,0,
190,11/6/2017 12:00:00 AM,1581.56,1700,Name=Sourdough;BeginInventory=112;FreezerCount=16;Delivery=136;Backup=0;ParFactor=9.995567;Id=-1|Name=Whole Wheat;BeginInventory=32;FreezerCount=0;Delivery=32;Backup=0;ParFactor=53.41978;Id=-1
191,11/7/2017 12:00:00 AM,1777.85,1500,Name=Sourdough;BeginInventory=96;FreezerCount=16;Delivery=124;Backup=48;ParFactor=9.995567;Id=-1|Name=Whole Wheat;BeginInventory=40;FreezerCount=0;Delivery=24;Backup=16;ParFactor=53.41978;Id=-1
192,11/8/2017 12:00:00 AM,2197.78,1700,Name=Sourdough;BeginInventory=72;FreezerCount=16;Delivery=188;Backup=48;ParFactor=9.963205;Id=-1|Name=Whole Wheat;BeginInventory=16;FreezerCount=0;Delivery=16;Backup=16;ParFactor=47.31074;Id=-1
193,11/9/2017 12:00:00 AM,2560.98,2100,Name=Sourdough;BeginInventory=40;FreezerCount=16;Delivery=176;Backup=48;ParFactor=9.963205;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=64;Backup=16;ParFactor=47.31074;Id=-1
194,11/10/2017 12:00:00 AM,3566.32,3500,Name=Sourdough;BeginInventory=8;FreezerCount=0;Delivery=352;Backup=48;ParFactor=9.963205;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=80;Backup=16;ParFactor=47.31074;Id=-1
195,11/11/2017 12:00:00 AM,4319.98,4200,Name=Sourdough;BeginInventory=16;FreezerCount=0;Delivery=448;Backup=48;ParFactor=9.963205;Id=-1|Name=Whole Wheat;BeginInventory=32;FreezerCount=0;Delivery=40;Backup=16;ParFactor=47.31074;Id=-1
196,11/12/2017 12:00:00 AM,3059.07,3500,Name=Sourdough;BeginInventory=88;FreezerCount=0;Delivery=392;Backup=48;ParFactor=9.963205;Id=-1|Name=Whole Wheat;BeginInventory=48;FreezerCount=0;Delivery=24;Backup=16;ParFactor=47.31074;Id=-1
197,11/13/2017 12:00:00 AM,1835.26,1600,Name=Sourdough;BeginInventory=116;FreezerCount=48;Delivery=120;Backup=48;ParFactor=9.948911;Id=-1|Name=Whole Wheat;BeginInventory=16;FreezerCount=16;Delivery=128;Backup=16;ParFactor=49.31952;Id=-1
198,11/14/2017 12:00:00 AM,1693.58,1700,Name=Sourdough;BeginInventory=128;FreezerCount=0;Delivery=120;Backup=0;ParFactor=9.948911;Id=-1|Name=Whole Wheat;BeginInventory=40;FreezerCount=80;Delivery=0;Backup=0;ParFactor=49.31952;Id=-1
199,11/15/2017 12:00:00 AM,1787.59,1800,Name=Sourdough;BeginInventory=48;FreezerCount=64;Delivery=64;Backup=0;ParFactor=9.948911;Id=-1|Name=Whole Wheat;BeginInventory=16;FreezerCount=80;Delivery=0;Backup=0;ParFactor=49.31952;Id=-1
200,11/16/2017 12:00:00 AM,2235.9,2400,Name=Sourdough;BeginInventory=16;FreezerCount=0;Delivery=280;Backup=0;ParFactor=9.948911;Id=-1|Name=Whole Wheat;BeginInventory=16;FreezerCount=64;Delivery=0;Backup=0;ParFactor=49.31952;Id=-1
201,11/17/2017 12:00:00 AM,3059.55,3800,Name=Sourdough;BeginInventory=104;FreezerCount=0;Delivery=408;Backup=0;ParFactor=9.948911;Id=-1|Name=Whole Wheat;BeginInventory=8;FreezerCount=24;Delivery=64;Backup=0;ParFactor=49.31952;Id=-1
202,11/18/2017 12:00:00 AM,4052.74,4200,Name=Sourdough;BeginInventory=104;FreezerCount=48;Delivery=328;Backup=0;ParFactor=9.948911;Id=-1|Name=Whole Wheat;BeginInventory=16;FreezerCount=24;Delivery=80;Backup=0;ParFactor=49.31952;Id=-1
203,11/19/2017 12:00:00 AM,3982.56,3400,Name=Sourdough;BeginInventory=24;FreezerCount=48;Delivery=352;Backup=0;ParFactor=9.948911;Id=-1|Name=Whole Wheat;BeginInventory=24;FreezerCount=24;Delivery=48;Backup=0;ParFactor=49.31952;Id=-1
204,11/20/2017 12:00:00 AM,2303.74,1800,Name=Sourdough;BeginInventory=48;FreezerCount=48;Delivery=152;Backup=48;ParFactor=9.995567;Id=-1|Name=Whole Wheat;BeginInventory=16;FreezerCount=24;Delivery=24;Backup=16;ParFactor=53.41978;Id=-1
205,11/21/2017 12:00:00 AM,2487.17,2200,Name=Sourdough;BeginInventory=0;FreezerCount=48;Delivery=192;Backup=48;ParFactor=9.995567;Id=-1|Name=Whole Wheat;BeginInventory=8;FreezerCount=0;Delivery=32;Backup=16;ParFactor=53.41978;Id=-1
206,11/22/2017 12:00:00 AM,1345.56,1500,Name=Sourdough;BeginInventory=0;FreezerCount=48;Delivery=192;Backup=48;ParFactor=9.995567;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=16;ParFactor=53.41978;Id=-1
207,11/23/2017 12:00:00 AM,0,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=48;ParFactor=9.995567;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=16;ParFactor=53.41978;Id=-1
208,11/24/2017 12:00:00 AM,0,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=48;ParFactor=9.995567;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=16;ParFactor=53.41978;Id=-1
209,11/25/2017 12:00:00 AM,0,0,Name=Sourdough;BeginInventory=0;FreezerCount=104;Delivery=0;Backup=48;ParFactor=9.995567;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=32;Delivery=0;Backup=16;ParFactor=53.41978;Id=-1
210,11/26/2017 12:00:00 AM,3573.93,3500,Name=Sourdough;BeginInventory=0;FreezerCount=104;Delivery=360;Backup=48;ParFactor=9.995567;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=32;Delivery=80;Backup=16;ParFactor=53.41978;Id=-1
211,11/27/2017 12:00:00 AM,1564.3,1750,Name=Sourdough;BeginInventory=56;Delivery=200;Backup=48;FreezerCount=72;ParFactor=9.826185;Id=-1|Name=Whole Wheat;BeginInventory=16;FreezerCount=32;Delivery=16;Backup=16;ParFactor=50.69581;Id=-1
212,11/28/2017 12:00:00 AM,1527.12,1750,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=48;ParFactor=9.826185;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=16;ParFactor=50.69581;Id=-1
213,11/29/2017 12:00:00 AM,1532.33,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=48;ParFactor=9.826185;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=16;ParFactor=50.69581;Id=-1
214,11/30/2017 12:00:00 AM,1807.34,2300,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=48;ParFactor=9.826185;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=16;ParFactor=50.69581;Id=-1
215,12/1/2017 12:00:00 AM,8.82,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=48;ParFactor=9.826185;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=16;ParFactor=50.69581;Id=-1
216,12/2/2017 12:00:00 AM,0,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=48;ParFactor=9.995567;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=16;ParFactor=53.41978;Id=-1
217,12/3/2017 12:00:00 AM,0,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=48;ParFactor=9.995567;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=16;ParFactor=53.41978;Id=-1
218,12/4/2017 12:00:00 AM,1596.24,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=48;ParFactor=9.839186;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=16;ParFactor=54.92255;Id=-1
219,12/5/2017 12:00:00 AM,2226.34,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=9.839186;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=54.92255;Id=-1
220,12/6/2017 12:00:00 AM,205.15,0,Name=Sourdough;BeginInventory=0;Delivery=0;Backup=0;FreezerCount=0;ParFactor=9.839186;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=54.92255;Id=-1
221,12/7/2017 12:00:00 AM,0,0,
222,12/8/2017 12:00:00 AM,0,0,
223,12/9/2017 12:00:00 AM,0,0,
224,12/10/2017 12:00:00 AM,0,0,
225,12/11/2017 12:00:00 AM,172.22,0,Name=Sourdough;BeginInventory=0;Delivery=0;Backup=0;FreezerCount=0;ParFactor=9.839186;Id=-1|Name=Whole Wheat;BeginInventory=0;Delivery=0;Backup=0;FreezerCount=0;ParFactor=54.92255;Id=-1
