01/11/18 - 18:24:56 - INFO - Application starting
01/11/18 - 18:24:56 - INFO - Loading models
01/11/18 - 18:24:59 - INFO - Models loaded
   at System.Windows.Input.CommandBinding.OnExecuted(Object sender, ExecutedRoutedEventArgs e)
   at System.Windows.Input.CommandManager.ExecuteCommandBinding(Object sender, ExecutedRoutedEventArgs e, CommandBinding commandBinding)
   at System.Windows.Input.CommandManager.FindCommandBinding(Object sender, RoutedEventArgs e, ICommand command, Boolean execute)
   at System.Windows.Input.CommandManager.OnExecuted(Object sender, ExecutedRoutedEventArgs e)
   at System.Windows.UIElement.OnExecutedThunk(Object sender, ExecutedRoutedEventArgs e)
   at System.Windows.Input.ExecutedRoutedEventArgs.InvokeEventHandler(Delegate genericHandler, Object target)
   at System.Windows.RoutedEventArgs.InvokeHandler(Delegate handler, Object target)
   at System.Windows.RoutedEventHandlerInfo.InvokeHandler(Object target, RoutedEventArgs routedEventArgs)
   at System.Windows.EventRoute.InvokeHandlersImpl(Object source, RoutedEventArgs args, Boolean reRaised)
   at System.Windows.UIElement.RaiseEventImpl(DependencyObject sender, RoutedEventArgs args)
   at System.Windows.UIElement.RaiseEvent(RoutedEventArgs args, Boolean trusted)
   at System.Windows.Input.RoutedCommand.ExecuteImpl(Object parameter, IInputElement target, Boolean userInitiated)
   at System.Windows.Input.RoutedCommand.Execute(Object parameter, IInputElement target)
   at System.Windows.Controls.DataGrid.EndEdit(RoutedCommand command, DataGridCell cellContainer, DataGridEditingUnit editingUnit, Boolean exitEditMode)
   at System.Windows.Controls.DataGrid.OnCurrentCellChanged(DependencyObject d, DependencyPropertyChangedEventArgs e)
   at System.Windows.DependencyObject.OnPropertyChanged(DependencyPropertyChangedEventArgs e)
   at System.Windows.FrameworkElement.OnPropertyChanged(DependencyPropertyChangedEventArgs e)
   at System.Windows.DependencyObject.NotifyPropertyChange(DependencyPropertyChangedEventArgs args)
   at System.Windows.DependencyObject.UpdateEffectiveValue(EntryIndex entryIndex, DependencyProperty dp, PropertyMetadata metadata, EffectiveValueEntry oldEntry, EffectiveValueEntry& newEntry, Boolean coerceWithDeferredReference, Boolean coerceWithCurrentValue, OperationType operationType)
   at System.Windows.DependencyObject.SetValueCommon(DependencyProperty dp, Object value, PropertyMetadata metadata, Boolean coerceWithDeferredReference, Boolean coerceWithCurrentValue, OperationType operationType, Boolean isInternal)
   at System.Windows.DependencyObject.SetCurrentValueInternal(DependencyProperty dp, Object value)
   at System.Windows.Controls.DataGrid.set_CurrentCellContainer(DataGridCell value)
   at System.Windows.Controls.DataGrid.set_FocusedCell(DataGridCell value)
   at System.Windows.Controls.DataGridCell.OnAnyGotFocus(Object sender, RoutedEventArgs e)
   at System.Windows.RoutedEventHandlerInfo.InvokeHandler(Object target, RoutedEventArgs routedEventArgs)
   at System.Windows.EventRoute.InvokeHandlersImpl(Object source, RoutedEventArgs args, Boolean reRaised)
   at System.Windows.UIElement.RaiseEventImpl(DependencyObject sender, RoutedEventArgs args)
   at System.Windows.UIElement.RaiseEvent(RoutedEventArgs e)
   at System.Windows.FrameworkElement.OnGotFocus(RoutedEventArgs e)
   at System.Windows.UIElement.IsFocused_Changed(DependencyObject d, DependencyPropertyChangedEventArgs e)
   at System.Windows.DependencyObject.OnPropertyChanged(DependencyPropertyChangedEventArgs e)
   at System.Windows.FrameworkElement.OnPropertyChanged(DependencyPropertyChangedEventArgs e)
   at System.Windows.DependencyObject.NotifyPropertyChange(DependencyPropertyChangedEventArgs args)
   at System.Windows.DependencyObject.UpdateEffectiveValue(EntryIndex entryIndex, DependencyProperty dp, PropertyMetadata metadata, EffectiveValueEntry oldEntry, EffectiveValueEntry& newEntry, Boolean coerceWithDeferredReference, Boolean coerceWithCurrentValue, OperationType operationType)
   at System.Windows.DependencyObject.SetValueCommon(DependencyProperty dp, Object value, PropertyMetadata metadata, Boolean coerceWithDeferredReference, Boolean coerceWithCurrentValue, OperationType operationType, Boolean isInternal)
   at System.Windows.DependencyObject.SetValue(DependencyPropertyKey key, Object value)
   at System.Windows.Input.FocusManager.OnFocusedElementChanged(DependencyObject d, DependencyPropertyChangedEventArgs e)
   at System.Windows.DependencyObject.OnPropertyChanged(DependencyPropertyChangedEventArgs e)
   at System.Windows.FrameworkElement.OnPropertyChanged(DependencyPropertyChangedEventArgs e)
   at System.Windows.DependencyObject.NotifyPropertyChange(DependencyPropertyChangedEventArgs args)
   at System.Windows.DependencyObject.UpdateEffectiveValue(EntryIndex entryIndex, DependencyProperty dp, PropertyMetadata metadata, EffectiveValueEntry oldEntry, EffectiveValueEntry& newEntry, Boolean coerceWithDeferredReference, Boolean coerceWithCurrentValue, OperationType operationType)
   at System.Windows.DependencyObject.SetValueCommon(DependencyProperty dp, Object value, PropertyMetadata metadata, Boolean coerceWithDeferredReference, Boolean coerceWithCurrentValue, OperationType operationType, Boolean isInternal)
   at System.Windows.Input.FocusManager.SetFocusedElement(DependencyObject element, IInputElement value)
   at System.Windows.Input.KeyboardNavigation.UpdateFocusedElement(DependencyObject focusTarget)
   at System.Windows.FrameworkElement.OnGotKeyboardFocus(Object sender, KeyboardFocusChangedEventArgs e)
   at System.Windows.Input.KeyboardFocusChangedEventArgs.InvokeEventHandler(Delegate genericHandler, Object genericTarget)
   at System.Windows.RoutedEventArgs.InvokeHandler(Delegate handler, Object target)
   at System.Windows.RoutedEventHandlerInfo.InvokeHandler(Object target, RoutedEventArgs routedEventArgs)
   at System.Windows.EventRoute.InvokeHandlersImpl(Object source, RoutedEventArgs args, Boolean reRaised)
   at System.Windows.UIElement.RaiseEventImpl(DependencyObject sender, RoutedEventArgs args)
   at System.Windows.UIElement.RaiseTrustedEvent(RoutedEventArgs args)
   at System.Windows.UIElement.RaiseEvent(RoutedEventArgs args, Boolean trusted)
   at System.Windows.Input.InputManager.ProcessStagingArea()
   at System.Windows.Input.InputManager.ProcessInput(InputEventArgs input)
   at System.Windows.Input.KeyboardDevice.ChangeFocus(DependencyObject focus, Int32 timestamp)
   at System.Windows.Input.KeyboardDevice.TryChangeFocus(DependencyObject newFocus, IKeyboardInputProvider keyboardInputProvider, Boolean askOld, Boolean askNew, Boolean forceToNullIfFailed)
   at System.Windows.Input.KeyboardDevice.Focus(DependencyObject focus, Boolean askOld, Boolean askNew, Boolean forceToNullIfFailed)
   at System.Windows.Input.KeyboardDevice.Focus(IInputElement element)
   at System.Windows.UIElement.Focus()
   at System.Windows.Controls.DataGridCell.OnAnyMouseLeftButtonDown(MouseButtonEventArgs e)
   at System.Windows.Controls.DataGridCell.OnAnyMouseLeftButtonDownThunk(Object sender, MouseButtonEventArgs e)
   at System.Windows.Input.MouseButtonEventArgs.InvokeEventHandler(Delegate genericHandler, Object genericTarget)
   at System.Windows.RoutedEventArgs.InvokeHandler(Delegate handler, Object target)
   at System.Windows.RoutedEventHandlerInfo.InvokeHandler(Object target, RoutedEventArgs routedEventArgs)
   at System.Windows.EventRoute.InvokeHandlersImpl(Object source, RoutedEventArgs args, Boolean reRaised)
   at System.Windows.UIElement.ReRaiseEventAs(DependencyObject sender, RoutedEventArgs args, RoutedEvent newEvent)
   at System.Windows.UIElement.OnMouseDownThunk(Object sender, MouseButtonEventArgs e)
   at System.Windows.Input.MouseButtonEventArgs.InvokeEventHandler(Delegate genericHandler, Object genericTarget)
   at System.Windows.RoutedEventArgs.InvokeHandler(Delegate handler, Object target)
   at System.Windows.RoutedEventHandlerInfo.InvokeHandler(Object target, RoutedEventArgs routedEventArgs)
   at System.Windows.EventRoute.InvokeHandlersImpl(Object source, RoutedEventArgs args, Boolean reRaised)
   at System.Windows.UIElement.RaiseEventImpl(DependencyObject sender, RoutedEventArgs args)
   at System.Windows.UIElement.RaiseTrustedEvent(RoutedEventArgs args)
   at System.Windows.UIElement.RaiseEvent(RoutedEventArgs args, Boolean trusted)
   at System.Windows.Input.InputManager.ProcessStagingArea()
   at System.Windows.Input.InputManager.ProcessInput(InputEventArgs input)
   at System.Windows.Input.InputProviderSite.ReportInput(InputReport inputReport)
   at System.Windows.Interop.HwndMouseInputProvider.ReportInput(IntPtr hwnd, InputMode mode, Int32 timestamp, RawMouseActions actions, Int32 x, Int32 y, Int32 wheel)
   at System.Windows.Interop.HwndMouseInputProvider.FilterMessage(IntPtr hwnd, WindowMessage msg, IntPtr wParam, IntPtr lParam, Boolean& handled)
   at System.Windows.Interop.HwndSource.InputFilterMessage(IntPtr hwnd, Int32 msg, IntPtr wParam, IntPtr lParam, Boolean& handled)
   at MS.Win32.HwndWrapper.WndProc(IntPtr hwnd, Int32 msg, IntPtr wParam, IntPtr lParam, Boolean& handled)
   at MS.Win32.HwndSubclass.DispatcherCallbackOperation(Object o)
   at System.Windows.Threading.ExceptionWrapper.InternalRealCall(Delegate callback, Object args, Int32 numArgs)
   at System.Windows.Threading.ExceptionWrapper.TryCatchWhen(Object source, Delegate callback, Object args, Int32 numArgs, Delegate catchHandler)
01/11/18 - 18:30:39 - INFO - Application starting
01/11/18 - 18:30:39 - INFO - Loading models
01/11/18 - 18:30:40 - INFO - Models loaded
01/11/18 - 18:30:45 - INFO - Upating BreadOrder: 235
01/11/18 - 18:30:46 - INFO - Upating DailySale: 1
01/11/18 - 18:30:46 - INFO - Upating BreadOrder: 232
01/11/18 - 18:30:46 - INFO - Upating BreadOrder: 233
01/11/18 - 18:30:46 - INFO - Upating BreadOrder: 234
01/11/18 - 18:30:46 - INFO - Upating DailySale: 2
01/11/18 - 18:30:47 - INFO - Upating DailySale: 3
01/11/18 - 18:30:47 - INFO - Upating DailySale: 4
01/11/18 - 18:30:47 - INFO - Upating DailySale: 5
01/11/18 - 18:30:47 - INFO - Upating DailySale: 6
01/11/18 - 18:30:47 - INFO - Upating DailySale: 7
01/11/18 - 18:30:47 - INFO - Upating DailySale: 8
01/11/18 - 18:30:47 - INFO - Upating DailySale: 9
01/11/18 - 18:30:47 - INFO - Upating DailySale: 10
01/11/18 - 18:30:47 - INFO - Upating DailySale: 12
01/11/18 - 18:30:47 - INFO - Upating DailySale: 13
01/11/18 - 18:30:47 - INFO - Upating DailySale: 14
01/11/18 - 18:30:47 - INFO - Upating DailySale: 15
01/11/18 - 18:30:47 - INFO - Upating DailySale: 16
01/11/18 - 18:30:47 - INFO - Upating DailySale: 17
01/11/18 - 18:30:47 - INFO - Upating DailySale: 18
01/11/18 - 18:30:47 - INFO - Upating DailySale: 19
01/11/18 - 18:30:47 - INFO - Upating DailySale: 20
01/11/18 - 18:30:47 - INFO - Upating DailySale: 21
01/11/18 - 18:30:47 - INFO - Upating DailySale: 22
01/11/18 - 18:30:47 - INFO - Upating DailySale: 23
01/11/18 - 18:30:47 - INFO - Upating DailySale: 24
01/11/18 - 18:30:47 - INFO - Upating DailySale: 25
01/11/18 - 18:30:47 - INFO - Upating DailySale: 26
01/11/18 - 18:30:47 - INFO - Upating DailySale: 27
01/11/18 - 18:30:47 - INFO - Upating DailySale: 28
01/11/18 - 18:30:47 - INFO - Upating DailySale: 29
01/11/18 - 18:30:47 - INFO - Upating DailySale: 30
01/11/18 - 18:30:48 - INFO - Upating DailySale: 31
01/11/18 - 18:30:48 - INFO - Upating DailySale: 32
01/11/18 - 18:30:48 - INFO - Upating DailySale: 33
01/11/18 - 18:30:48 - INFO - Upating DailySale: 34
01/11/18 - 18:30:48 - INFO - Upating DailySale: 35
01/11/18 - 18:30:48 - INFO - Upating DailySale: 36
01/11/18 - 18:30:48 - INFO - Upating DailySale: 37
01/11/18 - 18:30:48 - INFO - Upating DailySale: 38
01/11/18 - 18:30:48 - INFO - Upating DailySale: 39
01/11/18 - 18:30:48 - INFO - Upating DailySale: 40
01/11/18 - 18:30:48 - INFO - Upating DailySale: 41
01/11/18 - 18:30:48 - INFO - Upating DailySale: 42
01/11/18 - 18:30:48 - INFO - Upating DailySale: 43
01/11/18 - 18:30:48 - INFO - Upating DailySale: 44
01/11/18 - 18:30:48 - INFO - Upating DailySale: 45
01/11/18 - 18:30:48 - INFO - Upating DailySale: 46
01/11/18 - 18:30:48 - INFO - Upating DailySale: 47
01/11/18 - 18:30:48 - INFO - Upating DailySale: 48
01/11/18 - 18:30:48 - INFO - Upating DailySale: 49
01/11/18 - 18:30:48 - INFO - Upating DailySale: 50
01/11/18 - 18:30:48 - INFO - Upating DailySale: 51
01/11/18 - 18:30:48 - INFO - Upating DailySale: 52
01/11/18 - 18:30:48 - INFO - Upating DailySale: 53
01/11/18 - 18:30:48 - INFO - Upating DailySale: 54
01/11/18 - 18:30:48 - INFO - Upating DailySale: 55
01/11/18 - 18:30:48 - INFO - Upating DailySale: 56
01/11/18 - 18:30:49 - INFO - Upating DailySale: 57
01/11/18 - 18:30:49 - INFO - Upating DailySale: 58
01/11/18 - 18:30:49 - INFO - Upating DailySale: 59
01/11/18 - 18:30:49 - INFO - Upating DailySale: 60
01/11/18 - 18:30:49 - INFO - Upating DailySale: 61
01/11/18 - 18:30:49 - INFO - Upating DailySale: 62
