01/14/18 - 11:40:51 - INFO - Application starting
01/14/18 - 11:40:51 - INFO - Loading models
01/14/18 - 11:40:53 - INFO - Models loaded
01/14/18 - 12:07:15 - INFO - Changed to tab: New Order
01/14/18 - 12:07:15 - INFO - Changed to tab: New Order
01/14/18 - 12:07:16 - INFO - Changed to tab: New Order
01/14/18 - 12:07:16 - INFO - Changed to tab: New Order
01/14/18 - 12:07:16 - INFO - Changed to tab: New Order
01/14/18 - 12:07:16 - INFO - Changed to tab: New Order
01/14/18 - 12:07:16 - INFO - Changed to tab: New Order
01/14/18 - 12:07:16 - INFO - Changed to tab: New Order
01/14/18 - 12:07:17 - INFO - Changed to tab: New Order
01/14/18 - 12:07:17 - INFO - Changed to tab: New Order
01/14/18 - 12:07:17 - INFO - Changed to tab: New Order
01/14/18 - 12:07:17 - INFO - Changed to tab: New Order
01/14/18 - 12:07:17 - INFO - Changed to tab: New Order
01/14/18 - 12:07:17 - INFO - Changed to tab: New Order
01/14/18 - 12:07:17 - INFO - Changed to tab: New Order
01/14/18 - 12:07:17 - INFO - Changed to tab: New Order
01/14/18 - 12:07:17 - INFO - Changed to tab: New Order
01/14/18 - 12:07:17 - INFO - Changed to tab: New Order
01/14/18 - 12:07:17 - INFO - Changed to tab: New Order
01/14/18 - 12:07:18 - INFO - Changed to tab: New Order
01/14/18 - 12:07:18 - INFO - Changed to tab: New Order
01/14/18 - 12:07:18 - INFO - Changed to tab: New Order
01/14/18 - 12:07:18 - INFO - Changed to tab: New Order
01/14/18 - 12:07:18 - INFO - Changed to tab: New Order
01/14/18 - 12:07:18 - INFO - Changed to tab: New Order
01/14/18 - 12:07:20 - INFO - Changed to tab: New Order
01/14/18 - 12:07:20 - INFO - Changed to tab: New Order
01/14/18 - 12:07:20 - INFO - Changed to tab: New Order
01/14/18 - 12:07:21 - INFO - Changed to tab: New Order
01/14/18 - 12:07:21 - INFO - Changed to tab: New Order
01/14/18 - 12:07:21 - INFO - Changed to tab: New Order
01/14/18 - 12:07:21 - INFO - Changed to tab: New Order
01/14/18 - 12:07:21 - INFO - Changed to tab: New Order
01/14/18 - 12:07:21 - INFO - Changed to tab: New Order
01/14/18 - 12:07:21 - INFO - Changed to tab: New Order
01/14/18 - 12:07:23 - INFO - Changed to tab: New Order
01/14/18 - 12:07:23 - INFO - Changed to tab: New Order
01/14/18 - 12:07:23 - INFO - Changed to tab: New Order
01/14/18 - 12:07:23 - INFO - Changed to tab: New Order
01/14/18 - 12:07:23 - INFO - Changed to tab: New Order
01/14/18 - 12:07:23 - INFO - Changed to tab: New Order
01/14/18 - 12:07:23 - INFO - Changed to tab: New Order
01/14/18 - 12:07:23 - INFO - Changed to tab: New Order
01/14/18 - 12:07:23 - INFO - Changed to tab: New Order
01/14/18 - 12:07:23 - INFO - Changed to tab: New Order
01/14/18 - 12:07:23 - INFO - Changed to tab: New Order
01/14/18 - 12:07:23 - INFO - Changed to tab: New Order
01/14/18 - 12:07:24 - INFO - Changed to tab: New Order
01/14/18 - 12:07:24 - INFO - Changed to tab: New Order
01/14/18 - 12:07:24 - INFO - Changed to tab: New Order
01/14/18 - 12:07:24 - INFO - Changed to tab: New Order
01/14/18 - 12:07:26 - INFO - Changed to tab: New Order
01/14/18 - 12:07:26 - INFO - Changed to tab: New Order
01/14/18 - 12:07:26 - INFO - Changed to tab: New Order
01/14/18 - 12:07:27 - INFO - Changed to tab: New Order
01/14/18 - 12:07:27 - INFO - Changed to tab: New Order
01/14/18 - 12:07:27 - INFO - Changed to tab: New Order
01/14/18 - 12:07:27 - INFO - Changed to tab: New Order
01/14/18 - 12:07:27 - INFO - Changed to tab: New Order
01/14/18 - 12:07:27 - INFO - Changed to tab: New Order
01/14/18 - 12:07:27 - INFO - Changed to tab: New Order
01/14/18 - 12:07:27 - INFO - Changed to tab: New Order
01/14/18 - 12:07:27 - INFO - Changed to tab: New Order
01/14/18 - 12:07:27 - INFO - Changed to tab: New Order
01/14/18 - 12:07:27 - INFO - Changed to tab: New Order
01/14/18 - 12:07:27 - INFO - Changed to tab: New Order
01/14/18 - 12:07:27 - INFO - Changed to tab: New Order
01/14/18 - 12:07:27 - INFO - Changed to tab: New Order
01/14/18 - 12:07:27 - INFO - Changed to tab: New Order
01/14/18 - 12:07:27 - INFO - Changed to tab: New Order
01/14/18 - 12:07:27 - INFO - Changed to tab: New Order
01/14/18 - 12:07:27 - INFO - Changed to tab: New Order
01/14/18 - 12:07:27 - INFO - Changed to tab: New Order
01/14/18 - 12:07:28 - INFO - Changed to tab: New Order
01/14/18 - 12:07:28 - INFO - Changed to tab: New Order
01/14/18 - 12:07:29 - INFO - Changed to tab: New Order
01/14/18 - 12:07:33 - INFO - Changed to tab: New Order
01/14/18 - 12:07:33 - INFO - Changed to tab: New Order
01/14/18 - 12:07:33 - INFO - Changed to tab: New Order
01/14/18 - 12:07:33 - INFO - Changed to tab: New Order
01/14/18 - 12:07:33 - INFO - Changed to tab: New Order
01/14/18 - 12:07:33 - INFO - Changed to tab: New Order
01/14/18 - 12:07:33 - INFO - Changed to tab: New Order
01/14/18 - 12:07:33 - INFO - Changed to tab: New Order
01/14/18 - 12:07:33 - INFO - Changed to tab: New Order
01/14/18 - 12:07:33 - INFO - Changed to tab: New Order
01/14/18 - 12:07:33 - INFO - Changed to tab: New Order
01/14/18 - 12:07:34 - INFO - Changed to tab: New Order
01/14/18 - 12:07:34 - INFO - Changed to tab: New Order
01/14/18 - 12:07:34 - INFO - Changed to tab: New Order
01/14/18 - 12:07:35 - INFO - Changed to tab: New Order
01/14/18 - 12:07:35 - INFO - Changed to tab: New Order
01/14/18 - 12:07:36 - INFO - Changed to tab: New Order
01/14/18 - 12:07:36 - INFO - Changed to tab: New Order
01/14/18 - 12:07:39 - INFO - Changed to tab: New Order
01/14/18 - 12:07:40 - INFO - Changed to tab: New Order
01/14/18 - 12:07:40 - INFO - Changed to tab: New Order
01/14/18 - 12:07:40 - INFO - Changed to tab: New Order
01/14/18 - 12:07:40 - INFO - Changed to tab: New Order
01/14/18 - 12:07:40 - INFO - Changed to tab: New Order
01/14/18 - 12:07:40 - INFO - Changed to tab: New Order
01/14/18 - 12:07:40 - INFO - Changed to tab: New Order
01/14/18 - 12:07:40 - INFO - Changed to tab: New Order
01/14/18 - 12:07:40 - INFO - Changed to tab: New Order
01/14/18 - 12:07:40 - INFO - Changed to tab: New Order
01/14/18 - 12:07:40 - INFO - Changed to tab: New Order
01/14/18 - 12:07:41 - INFO - Changed to tab: New Order
01/14/18 - 12:07:41 - INFO - Changed to tab: New Order
01/14/18 - 12:07:41 - INFO - Changed to tab: New Order
01/14/18 - 12:07:42 - INFO - Changed to tab: New Order
01/14/18 - 12:07:43 - INFO - Changed to tab: New Order
01/14/18 - 12:07:43 - INFO - Changed to tab: New Order
01/14/18 - 12:07:43 - INFO - Changed to tab: New Order
01/14/18 - 12:07:43 - INFO - Changed to tab: New Order
01/14/18 - 12:07:43 - INFO - Changed to tab: New Order
01/14/18 - 12:07:43 - INFO - Changed to tab: New Order
01/14/18 - 12:07:43 - INFO - Changed to tab: New Order
01/14/18 - 12:07:43 - INFO - Changed to tab: New Order
01/14/18 - 12:07:43 - INFO - Changed to tab: New Order
01/14/18 - 12:07:43 - INFO - Changed to tab: New Order
01/14/18 - 12:07:43 - INFO - Changed to tab: New Order
01/14/18 - 12:07:43 - INFO - Changed to tab: New Order
01/14/18 - 12:07:44 - INFO - Changed to tab: New Order
01/14/18 - 12:07:44 - INFO - Changed to tab: New Order
01/14/18 - 12:07:44 - INFO - Changed to tab: New Order
01/14/18 - 12:07:44 - INFO - Changed to tab: New Order
01/14/18 - 12:07:44 - INFO - Changed to tab: New Order
01/14/18 - 12:07:45 - INFO - Changed to tab: New Order
01/14/18 - 12:07:45 - INFO - Changed to tab: New Order
01/14/18 - 12:07:45 - INFO - Changed to tab: New Order
01/14/18 - 12:07:49 - INFO - Changed to tab: New Order
01/14/18 - 12:07:49 - INFO - Changed to tab: New Order
01/14/18 - 12:07:49 - INFO - Changed to tab: New Order
01/14/18 - 12:07:49 - INFO - Changed to tab: New Order
01/14/18 - 12:07:49 - INFO - Changed to tab: New Order
01/14/18 - 12:07:49 - INFO - Changed to tab: New Order
01/14/18 - 12:07:49 - INFO - Changed to tab: New Order
01/14/18 - 12:07:49 - INFO - Changed to tab: New Order
01/14/18 - 12:07:49 - INFO - Changed to tab: New Order
01/14/18 - 12:07:49 - INFO - Changed to tab: New Order
01/14/18 - 12:07:49 - INFO - Changed to tab: New Order
01/14/18 - 12:07:49 - INFO - Changed to tab: New Order
01/14/18 - 12:07:49 - INFO - Changed to tab: New Order
01/14/18 - 12:07:49 - INFO - Changed to tab: New Order
01/14/18 - 12:07:49 - INFO - Changed to tab: New Order
01/14/18 - 12:07:50 - INFO - Changed to tab: New Order
01/14/18 - 12:07:50 - INFO - Changed to tab: New Order
01/14/18 - 12:07:50 - INFO - Changed to tab: New Order
01/14/18 - 12:07:50 - INFO - Changed to tab: New Order
01/14/18 - 12:07:50 - INFO - Changed to tab: New Order
01/14/18 - 12:07:50 - INFO - Changed to tab: New Order
01/14/18 - 12:07:51 - INFO - Changed to tab: New Order
01/14/18 - 12:07:51 - INFO - Changed to tab: New Order
01/14/18 - 12:07:51 - INFO - Changed to tab: New Order
01/14/18 - 12:07:52 - INFO - Changed to tab: New Order
01/14/18 - 12:07:52 - INFO - Changed to tab: New Order
