01/15/18 - 08:57:17 - INFO - Application starting
01/15/18 - 08:57:17 - INFO - Loading models
01/15/18 - 08:57:29 - INFO - Models loaded
01/15/18 - 08:57:53 - INFO - Inserted BreadOrder: 246
01/15/18 - 08:57:53 - INFO - Inserted BreadOrder: 247
01/15/18 - 08:57:53 - INFO - Inserted BreadOrder: 248
01/15/18 - 08:57:53 - INFO - Inserted BreadOrder: 249
01/15/18 - 08:57:53 - INFO - Inserted BreadOrder: 250
01/15/18 - 08:57:54 - INFO - Inserted BreadOrder: 251
01/15/18 - 08:57:54 - INFO - Inserted BreadOrder: 252
01/15/18 - 08:57:55 - INFO - Upating BreadOrder: 246
01/15/18 - 08:57:55 - INFO - Upating BreadOrder: 247
01/15/18 - 08:57:56 - INFO - Upating BreadOrder: 248
01/15/18 - 08:57:56 - INFO - Upating BreadOrder: 249
01/15/18 - 08:57:56 - INFO - Upating BreadOrder: 250
01/15/18 - 08:57:56 - INFO - Upating BreadOrder: 251
01/15/18 - 08:57:56 - INFO - Upating BreadOrder: 252
01/15/18 - 08:57:58 - INFO - Upating BreadOrder: 246
01/15/18 - 08:57:58 - INFO - Upating BreadOrder: 247
01/15/18 - 08:57:58 - INFO - Upating BreadOrder: 248
01/15/18 - 08:57:58 - INFO - Upating BreadOrder: 249
01/15/18 - 08:57:58 - INFO - Upating BreadOrder: 250
01/15/18 - 08:57:58 - INFO - Upating BreadOrder: 251
01/15/18 - 08:57:58 - INFO - Upating BreadOrder: 252
01/15/18 - 08:58:14 - INFO - Upating BreadOrder: 246
01/15/18 - 08:58:45 - INFO - Upating DailySale: 1
01/15/18 - 08:58:45 - INFO - Upating DailySale: 2
01/15/18 - 08:58:47 - INFO - Upating DailySale: 3
01/15/18 - 08:58:47 - INFO - Upating DailySale: 4
01/15/18 - 08:58:47 - INFO - Upating DailySale: 5
01/15/18 - 08:58:47 - INFO - Upating DailySale: 6
01/15/18 - 08:58:47 - INFO - Upating DailySale: 7
01/15/18 - 08:58:47 - INFO - Upating DailySale: 8
01/15/18 - 08:58:47 - INFO - Upating DailySale: 9
01/15/18 - 08:58:47 - INFO - Upating DailySale: 10
01/15/18 - 08:58:47 - INFO - Upating DailySale: 12
01/15/18 - 08:58:47 - INFO - Upating DailySale: 13
01/15/18 - 08:58:47 - INFO - Upating DailySale: 14
01/15/18 - 08:58:47 - INFO - Upating DailySale: 15
01/15/18 - 08:58:47 - INFO - Upating DailySale: 16
01/15/18 - 08:58:47 - INFO - Upating DailySale: 17
01/15/18 - 08:58:47 - INFO - Upating DailySale: 18
01/15/18 - 08:58:47 - INFO - Upating DailySale: 19
01/15/18 - 08:58:47 - INFO - Upating DailySale: 20
01/15/18 - 08:58:47 - INFO - Upating DailySale: 21
