03/12/18 - 15:30:57 - INFO - Application starting
03/12/18 - 15:30:57 - INFO - Loading models
03/12/18 - 15:30:59 - INFO - Models loaded
03/12/18 - 15:31:00 - INFO - Inserted BreadOrder: 337
03/12/18 - 15:31:00 - INFO - Inserted BreadOrder: 338
03/12/18 - 15:31:00 - INFO - Inserted BreadOrder: 339
03/12/18 - 15:31:00 - INFO - Inserted BreadOrder: 340
03/12/18 - 15:31:00 - INFO - Inserted BreadOrder: 341
03/12/18 - 15:31:00 - INFO - Inserted BreadOrder: 342
03/12/18 - 15:31:00 - INFO - Inserted BreadOrder: 343
03/12/18 - 15:31:00 - INFO - Upating BreadOrder: 337
03/12/18 - 15:31:00 - INFO - Upating BreadOrder: 338
03/12/18 - 15:31:00 - INFO - Upating BreadOrder: 339
03/12/18 - 15:31:01 - INFO - Upating BreadOrder: 340
03/12/18 - 15:31:01 - INFO - Upating BreadOrder: 341
03/12/18 - 15:31:01 - INFO - Upating BreadOrder: 342
03/12/18 - 15:31:01 - INFO - Upating BreadOrder: 343
03/12/18 - 15:31:02 - INFO - Upating BreadOrder: 337
03/12/18 - 15:31:04 - INFO - Upating DailySale: 8
03/12/18 - 15:31:04 - INFO - Upating DailySale: 9
03/12/18 - 15:31:04 - INFO - Upating DailySale: 10
03/12/18 - 15:31:04 - INFO - Upating DailySale: 11
03/12/18 - 15:31:04 - INFO - Upating DailySale: 12
03/12/18 - 15:31:04 - INFO - Upating DailySale: 13
03/12/18 - 15:31:04 - INFO - Upating DailySale: 14
03/12/18 - 15:31:04 - INFO - Upating DailySale: 15
03/12/18 - 15:31:04 - INFO - Upating DailySale: 16
03/12/18 - 15:31:04 - INFO - Upating DailySale: 17
03/12/18 - 15:31:04 - INFO - Upating DailySale: 18
03/12/18 - 15:31:04 - INFO - Upating DailySale: 19
03/12/18 - 15:31:04 - INFO - Upating DailySale: 20
03/12/18 - 15:31:04 - INFO - Upating DailySale: 21
03/12/18 - 15:31:04 - INFO - Upating DailySale: 22
03/12/18 - 15:31:04 - INFO - Upating DailySale: 23
03/12/18 - 15:31:04 - INFO - Upating DailySale: 24
03/12/18 - 15:31:04 - INFO - Upating DailySale: 25
03/12/18 - 15:31:04 - INFO - Upating DailySale: 26
03/12/18 - 15:31:04 - INFO - Upating DailySale: 27
03/12/18 - 15:31:04 - INFO - Upating DailySale: 28
03/12/18 - 15:31:04 - INFO - Upating DailySale: 29
03/12/18 - 15:31:04 - INFO - Upating DailySale: 30
03/12/18 - 15:31:04 - INFO - Upating DailySale: 31
03/12/18 - 15:31:04 - INFO - Upating DailySale: 32
03/12/18 - 15:31:04 - INFO - Upating DailySale: 33
03/12/18 - 15:31:04 - INFO - Upating DailySale: 34
03/12/18 - 15:31:04 - INFO - Upating DailySale: 35
03/12/18 - 15:31:04 - INFO - Upating DailySale: 36
03/12/18 - 15:31:04 - INFO - Upating DailySale: 37
03/12/18 - 15:31:04 - INFO - Upating DailySale: 38
03/12/18 - 15:31:04 - INFO - Upating DailySale: 39
03/12/18 - 15:31:04 - INFO - Upating DailySale: 40
03/12/18 - 15:31:04 - INFO - Upating DailySale: 41
03/12/18 - 15:31:04 - INFO - Upating DailySale: 42
03/12/18 - 15:31:04 - INFO - Upating DailySale: 43
03/12/18 - 15:31:04 - INFO - Upating DailySale: 44
03/12/18 - 15:31:04 - INFO - Upating DailySale: 45
03/12/18 - 15:31:04 - INFO - Upating DailySale: 46
03/12/18 - 15:31:04 - INFO - Upating DailySale: 47
03/12/18 - 15:31:04 - INFO - Upating DailySale: 48
03/12/18 - 15:31:05 - INFO - Upating DailySale: 49
03/12/18 - 15:31:05 - INFO - Upating DailySale: 50
03/12/18 - 15:31:05 - INFO - Upating DailySale: 51
03/12/18 - 15:31:05 - INFO - Upating DailySale: 52
03/12/18 - 15:31:05 - INFO - Upating DailySale: 53
03/12/18 - 15:31:05 - INFO - Upating DailySale: 54
03/12/18 - 15:31:05 - INFO - Upating DailySale: 55
03/12/18 - 15:31:05 - INFO - Upating DailySale: 56
03/12/18 - 15:31:05 - INFO - Upating DailySale: 57
03/12/18 - 15:31:05 - INFO - Upating DailySale: 58
03/12/18 - 15:31:05 - INFO - Upating DailySale: 59
03/12/18 - 15:31:05 - INFO - Upating DailySale: 60
03/12/18 - 15:31:05 - INFO - Upating DailySale: 61
03/12/18 - 15:31:05 - INFO - Upating DailySale: 62
03/12/18 - 15:31:05 - INFO - Upating DailySale: 63
03/12/18 - 15:31:05 - INFO - Upating DailySale: 64
03/12/18 - 15:31:05 - INFO - Upating DailySale: 65
03/12/18 - 15:31:05 - INFO - Upating DailySale: 66
03/12/18 - 15:31:05 - INFO - Upating DailySale: 67
03/12/18 - 15:31:05 - INFO - Upating DailySale: 68
03/12/18 - 15:31:05 - INFO - Upating DailySale: 69
03/12/18 - 15:31:05 - INFO - Upating DailySale: 70
03/12/18 - 15:31:05 - INFO - Upating DailySale: 71
03/12/18 - 15:31:05 - INFO - Upating DailySale: 72
03/12/18 - 15:31:05 - INFO - Upating DailySale: 73
03/12/18 - 15:31:05 - INFO - Upating DailySale: 74
03/12/18 - 15:31:05 - INFO - Upating DailySale: 75
03/12/18 - 15:31:05 - INFO - Upating DailySale: 76
03/12/18 - 15:31:05 - INFO - Upating DailySale: 77
03/12/18 - 15:31:05 - INFO - Upating DailySale: 78
03/12/18 - 15:31:05 - INFO - Upating DailySale: 79
03/12/18 - 15:31:05 - INFO - Upating DailySale: 80
03/12/18 - 15:31:05 - INFO - Upating DailySale: 81
03/12/18 - 15:31:05 - INFO - Upating DailySale: 82
03/12/18 - 15:31:05 - INFO - Upating DailySale: 83
03/12/18 - 15:31:05 - INFO - Upating DailySale: 84
03/12/18 - 15:31:05 - INFO - Upating DailySale: 85
03/12/18 - 15:31:05 - INFO - Upating DailySale: 86
03/12/18 - 15:31:05 - INFO - Upating DailySale: 87
03/12/18 - 15:31:05 - INFO - Upating DailySale: 88
03/12/18 - 15:31:05 - INFO - Upating DailySale: 89
03/12/18 - 15:31:05 - INFO - Upating DailySale: 90
03/12/18 - 15:31:05 - INFO - Upating DailySale: 91
03/12/18 - 15:31:05 - INFO - Upating DailySale: 92
03/12/18 - 15:31:05 - INFO - Upating DailySale: 93
03/12/18 - 15:31:05 - INFO - Upating DailySale: 94
03/12/18 - 15:31:06 - INFO - Upating DailySale: 95
03/12/18 - 15:31:06 - INFO - Upating DailySale: 96
03/12/18 - 15:31:06 - INFO - Upating DailySale: 97
03/12/18 - 15:31:06 - INFO - Upating DailySale: 98
03/12/18 - 15:31:06 - INFO - Upating DailySale: 99
03/12/18 - 15:31:06 - INFO - Upating DailySale: 100
03/12/18 - 15:31:06 - INFO - Upating DailySale: 101
03/12/18 - 15:31:06 - INFO - Upating DailySale: 102
03/12/18 - 15:31:06 - INFO - Upating DailySale: 103
03/12/18 - 15:31:06 - INFO - Upating DailySale: 104
03/12/18 - 15:31:06 - INFO - Upating DailySale: 105
03/12/18 - 15:31:06 - INFO - Upating DailySale: 106
03/12/18 - 15:31:06 - INFO - Upating DailySale: 107
03/12/18 - 15:31:06 - INFO - Upating DailySale: 108
03/12/18 - 15:31:06 - INFO - Upating DailySale: 109
03/12/18 - 15:31:06 - INFO - Upating DailySale: 110
03/12/18 - 15:31:06 - INFO - Upating DailySale: 111
03/12/18 - 15:31:06 - INFO - Upating DailySale: 112
03/12/18 - 15:31:06 - INFO - Upating DailySale: 113
03/12/18 - 15:31:06 - INFO - Upating DailySale: 114
