01/26/18 - 11:23:41 - INFO - Application starting
01/26/18 - 11:23:41 - INFO - Loading models
01/26/18 - 11:23:43 - INFO - Models loaded
01/26/18 - 11:23:47 - INFO - Upating BreadOrder: 257
01/26/18 - 11:23:47 - INFO - Upating BreadOrder: 253
01/26/18 - 11:23:49 - INFO - Upating BreadOrder: 255
01/26/18 - 11:23:49 - INFO - Upating BreadOrder: 256
01/26/18 - 11:23:49 - INFO - Upating BreadOrder: 254
01/26/18 - 11:23:50 - INFO - Changed to tab: Orders
01/26/18 - 11:23:50 - INFO - Upating DailySale: 1
01/26/18 - 11:23:50 - INFO - Upating DailySale: 2
01/26/18 - 11:23:50 - INFO - Upating DailySale: 3
01/26/18 - 11:23:50 - INFO - Upating DailySale: 4
01/26/18 - 11:23:50 - INFO - Upating DailySale: 5
01/26/18 - 11:23:50 - INFO - Upating DailySale: 6
01/26/18 - 11:23:50 - INFO - Upating DailySale: 7
01/26/18 - 11:23:50 - INFO - Upating DailySale: 8
01/26/18 - 11:23:50 - INFO - Upating DailySale: 9
01/26/18 - 11:23:50 - INFO - Upating DailySale: 10
01/26/18 - 11:23:50 - INFO - Upating DailySale: 12
01/26/18 - 11:23:50 - INFO - Upating DailySale: 13
01/26/18 - 11:23:50 - INFO - Upating DailySale: 14
01/26/18 - 11:23:50 - INFO - Upating DailySale: 15
01/26/18 - 11:23:50 - INFO - Upating DailySale: 16
01/26/18 - 11:23:50 - INFO - Upating DailySale: 17
01/26/18 - 11:23:50 - INFO - Upating DailySale: 18
01/26/18 - 11:23:50 - INFO - Upating DailySale: 19
01/26/18 - 11:23:50 - INFO - Upating DailySale: 20
01/26/18 - 11:23:50 - INFO - Upating DailySale: 21
01/26/18 - 11:23:50 - INFO - Upating DailySale: 22
01/26/18 - 11:23:50 - INFO - Upating DailySale: 23
01/26/18 - 11:23:50 - INFO - Upating DailySale: 24
01/26/18 - 11:23:51 - INFO - Upating DailySale: 25
01/26/18 - 11:23:51 - INFO - Upating DailySale: 26
01/26/18 - 11:23:51 - INFO - Upating DailySale: 27
01/26/18 - 11:23:51 - INFO - Upating DailySale: 28
